opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,series,sales_price,manager,regional_office,sector,year_established,revenue,employees,office_location,subsidiary_of,ciclo_dias,converteu,categoria_ticket,ano,mes,trimestre,mes_ano
3PVNGGBX,Markita Hansen,GTX Basic,The New York Inquirer,Engaging,2017-03-14,,,GTX,550.0,Celia Rouche,West,medical,1996.0,439.21,792.0,United States,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
MN6E59H6,Markita Hansen,GTX Plus Pro,Não Identificado,Engaging,2017-03-14,,,GTX,5482.0,Celia Rouche,West,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
BSA76OL5,Marty Freudenburg,GTX Basic,Isdom,Lost,2017-03-14,2017-05-17,0.0,GTX,550.0,Melvin Marxen,Central,medical,2002.0,3178.24,4540.0,United States,,64.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
YHNBSXPN,Maureen Marcano,GTX Plus Basic,Hatfan,Won,2017-03-14,2017-03-25,1019.0,GTX,1096.0,Summer Sewald,West,services,1982.0,792.46,1299.0,United States,,11.0,1,Médio,2017.0,3.0,1.0,2017-03
TW6D3KT4,Maureen Marcano,MG Advanced,Blackzim,Won,2017-03-14,2017-05-12,2798.0,MG,3393.0,Summer Sewald,West,retail,2009.0,497.11,1588.0,United States,,59.0,1,Médio,2017.0,3.0,1.0,2017-03
Z8RI8RLU,Moses Frase,GTX Basic,Streethex,Won,2017-03-14,2017-06-03,502.0,GTX,550.0,Dustin Brinkmann,Central,retail,1988.0,1376.8,1165.0,Belgium,,81.0,1,Baixo,2017.0,3.0,1.0,2017-03
FT0L8HZZ,Moses Frase,MG Advanced,Isdom,Won,2017-03-14,2017-03-16,3323.0,MG,3393.0,Dustin Brinkmann,Central,medical,2002.0,3178.24,4540.0,United States,,2.0,1,Alto,2017.0,3.0,1.0,2017-03
AW0GW33Q,Reed Clapper,GTX Plus Basic,Condax,Lost,2017-03-14,2017-06-11,0.0,GTX,1096.0,Rocco Neubert,East,medical,2017.0,4.54,9.0,United States,,89.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
IJLPV177,Rosalina Dieter,MG Special,Nam-zim,Lost,2017-03-14,2017-03-30,0.0,MG,55.0,Celia Rouche,West,services,1987.0,405.59,1179.0,Brazil,Warephase,16.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
9UVKASFY,Vicki Laflamme,GTX Plus Pro,Nam-zim,Lost,2017-03-14,2017-05-27,0.0,GTX,5482.0,Celia Rouche,West,services,1987.0,405.59,1179.0,Brazil,Warephase,74.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
KKSMEP2A,Vicki Laflamme,MG Advanced,Finjob,Lost,2017-03-14,2017-06-21,0.0,MG,3393.0,Celia Rouche,West,employment,1988.0,2059.9,3644.0,United States,,99.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
E96ZTKHC,Vicki Laflamme,GTX Basic,Scotfind,Won,2017-03-14,2017-03-17,542.0,GTX,550.0,Celia Rouche,West,software,1996.0,6354.87,16780.0,United States,Bubba Gump,3.0,1,Baixo,2017.0,3.0,1.0,2017-03
RZ08GKZY,Zane Levy,GTXPro,Faxquote,Won,2017-03-14,2017-05-22,5172.0,,,Summer Sewald,West,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,69.0,1,Alto,2017.0,3.0,1.0,2017-03
EK0ZZHKT,Cassey Cress,MG Advanced,Massive Dynamic,Lost,2017-03-15,2017-06-24,0.0,MG,3393.0,Rocco Neubert,East,entertainment,1989.0,665.06,1095.0,United States,,101.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
9U6RAS0M,Cassey Cress,GTX Basic,Umbrella Corporation,Won,2017-03-15,2017-03-31,538.0,GTX,550.0,Rocco Neubert,East,finance,1998.0,2022.14,5113.0,United States,,16.0,1,Baixo,2017.0,3.0,1.0,2017-03
3S31RHE5,Cassey Cress,GTXPro,Betasoloin,Won,2017-03-15,2017-05-18,4497.0,,,Rocco Neubert,East,medical,1999.0,251.41,495.0,United States,,64.0,1,Alto,2017.0,3.0,1.0,2017-03
GOM8T4Y4,Darcel Schlecht,GTX Plus Basic,Codehow,Won,2017-03-15,2017-05-09,1178.0,GTX,1096.0,Melvin Marxen,Central,software,1998.0,2714.9,2641.0,United States,Acme Corporation,55.0,1,Médio,2017.0,3.0,1.0,2017-03
7Z5AVSH6,Darcel Schlecht,GTXPro,Treequote,Won,2017-03-15,2017-06-21,4969.0,,,Melvin Marxen,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,98.0,1,Alto,2017.0,3.0,1.0,2017-03
E7OPE1O8,Darcel Schlecht,MG Special,Rangreen,Won,2017-03-15,2017-03-20,60.0,MG,55.0,Melvin Marxen,Central,technolgy,1987.0,2938.67,8775.0,Panama,,5.0,1,Baixo,2017.0,3.0,1.0,2017-03
647E6ED0,Darcel Schlecht,MG Advanced,Dontechi,Won,2017-03-15,2017-06-05,2875.0,MG,3393.0,Melvin Marxen,Central,software,1982.0,4618.0,10083.0,United States,,82.0,1,Médio,2017.0,3.0,1.0,2017-03
V4XHHFO3,Elease Gluck,GTX Basic,Blackzim,Engaging,2017-03-15,,,GTX,550.0,Celia Rouche,West,retail,2009.0,497.11,1588.0,United States,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
PEX6S873,Elease Gluck,GTK 500,Cheers,Lost,2017-03-15,2017-05-19,0.0,GTK,26768.0,Celia Rouche,West,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,65.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
M9OTPNII,Garret Kinder,GTX Plus Pro,Donware,Won,2017-03-15,2017-05-20,6177.0,GTX,5482.0,Cara Losch,East,marketing,1999.0,1197.44,2570.0,United States,,66.0,1,Alto,2017.0,3.0,1.0,2017-03
EZRICI17,Gladys Colclough,MG Advanced,Rundofase,Lost,2017-03-15,2017-06-28,0.0,MG,3393.0,Melvin Marxen,Central,technolgy,1983.0,1008.06,1238.0,United States,,105.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
7PXJ92C5,Kary Hendrixson,GTXPro,Não Identificado,Engaging,2017-03-15,,,,,Summer Sewald,West,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
BAXENBTS,Kary Hendrixson,GTXPro,Finjob,Lost,2017-03-15,2017-05-06,0.0,,,Summer Sewald,West,employment,1988.0,2059.9,3644.0,United States,,52.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
086279IX,Kary Hendrixson,GTXPro,Kan-code,Won,2017-03-15,2017-06-14,4369.0,,,Summer Sewald,West,software,1982.0,11698.03,34288.0,United States,,91.0,1,Alto,2017.0,3.0,1.0,2017-03
6EEC9HQQ,Kary Hendrixson,GTXPro,Y-corporation,Won,2017-03-15,2017-05-21,4878.0,,,Summer Sewald,West,employment,1983.0,2871.35,9561.0,United States,,67.0,1,Alto,2017.0,3.0,1.0,2017-03
MHN0SWM2,Lajuana Vencill,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2017-03-15,2017-06-21,4527.0,GTX,5482.0,Dustin Brinkmann,Central,retail,2007.0,894.33,1635.0,Italy,,98.0,1,Alto,2017.0,3.0,1.0,2017-03
8SKE4TT5,Maureen Marcano,GTX Plus Basic,Xx-holding,Lost,2017-03-15,2017-05-30,0.0,GTX,1096.0,Summer Sewald,West,finance,1993.0,7537.24,20293.0,United States,,76.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
IGELOJ42,Moses Frase,GTX Plus Pro,Cancity,Won,2017-03-15,2017-06-03,6102.0,GTX,5482.0,Dustin Brinkmann,Central,retail,2001.0,718.62,2448.0,United States,,80.0,1,Alto,2017.0,3.0,1.0,2017-03
0LMA8GMJ,Rosie Papadopoulos,GTX Plus Pro,Bubba Gump,Won,2017-03-15,2017-05-10,4983.0,GTX,5482.0,Cara Losch,East,software,2002.0,987.39,2253.0,United States,,56.0,1,Alto,2017.0,3.0,1.0,2017-03
E40RN3MN,Versie Hillebrand,MG Special,Isdom,Won,2017-03-15,2017-03-25,47.0,MG,55.0,Dustin Brinkmann,Central,medical,2002.0,3178.24,4540.0,United States,,10.0,1,Baixo,2017.0,3.0,1.0,2017-03
093R7PK9,Vicki Laflamme,MG Special,Zoomit,Won,2017-03-15,2017-06-11,52.0,MG,55.0,Celia Rouche,West,entertainment,1992.0,324.19,978.0,United States,,88.0,1,Baixo,2017.0,3.0,1.0,2017-03
I8A9OXP2,Violet Mclelland,GTXPro,Gekko & Co,Won,2017-03-15,2017-06-25,5031.0,,,Cara Losch,East,retail,1990.0,2520.83,3502.0,United States,,102.0,1,Alto,2017.0,3.0,1.0,2017-03
7IFEKEMG,Violet Mclelland,MG Special,Bioplex,Won,2017-03-15,2017-06-06,53.0,MG,55.0,Cara Losch,East,medical,1991.0,326.82,1016.0,United States,,83.0,1,Baixo,2017.0,3.0,1.0,2017-03
4XZ4RY1N,Wilburn Farren,GTX Plus Basic,Não Identificado,Engaging,2017-03-15,,,GTX,1096.0,Cara Losch,East,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
K2KK9SW2,Anna Snelling,GTX Basic,Inity,Won,2017-03-16,2017-05-02,550.0,GTX,550.0,Dustin Brinkmann,Central,marketing,1986.0,2403.58,8801.0,United States,,47.0,1,Baixo,2017.0,3.0,1.0,2017-03
Z0RLNFVY,Boris Faz,GTX Plus Basic,Não Identificado,Engaging,2017-03-16,,,GTX,1096.0,Rocco Neubert,East,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
8SIG4C8X,Boris Faz,GTXPro,Donquadtech,Won,2017-03-16,2017-06-06,5223.0,,,Rocco Neubert,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,82.0,1,Alto,2017.0,3.0,1.0,2017-03
K4ETVW4H,Boris Faz,MG Special,Betasoloin,Won,2017-03-16,2017-05-12,53.0,MG,55.0,Rocco Neubert,East,medical,1999.0,251.41,495.0,United States,,57.0,1,Baixo,2017.0,3.0,1.0,2017-03
YA2NDY1H,Cassey Cress,GTXPro,Bluth Company,Won,2017-03-16,2017-05-17,4519.0,,,Rocco Neubert,East,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,62.0,1,Alto,2017.0,3.0,1.0,2017-03
G6DYTQQE,Corliss Cosme,GTXPro,Vehement Capital Partners,Won,2017-03-16,2017-06-01,4833.0,,,Cara Losch,East,finance,1993.0,646.1,883.0,United States,Golddex,77.0,1,Alto,2017.0,3.0,1.0,2017-03
RQULJHTU,Daniell Hammack,GTX Plus Pro,Não Identificado,Engaging,2017-03-16,,,GTX,5482.0,Rocco Neubert,East,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
RZZ9K7UN,Daniell Hammack,GTX Plus Pro,Zencorporation,Won,2017-03-16,2017-06-29,5407.0,GTX,5482.0,Rocco Neubert,East,technolgy,2011.0,40.79,142.0,China,,105.0,1,Alto,2017.0,3.0,1.0,2017-03
3918OU6O,Darcel Schlecht,GTX Basic,Rundofase,Lost,2017-03-16,2017-05-02,0.0,GTX,550.0,Melvin Marxen,Central,technolgy,1983.0,1008.06,1238.0,United States,,47.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
YZ9ZKK3P,Hayden Neloms,MG Special,Finjob,Won,2017-03-16,2017-05-08,56.0,MG,55.0,Celia Rouche,West,employment,1988.0,2059.9,3644.0,United States,,53.0,1,Baixo,2017.0,3.0,1.0,2017-03
GK1NH8G7,Kami Bicknell,GTX Basic,Iselectrics,Engaging,2017-03-16,,,GTX,550.0,Summer Sewald,West,technolgy,2011.0,527.11,1428.0,United States,Acme Corporation,,0,Sem Valor,2017.0,3.0,1.0,2017-03
OPCLCCQH,Kami Bicknell,GTX Plus Basic,Konex,Engaging,2017-03-16,,,GTX,1096.0,Summer Sewald,West,technolgy,1980.0,7708.38,13756.0,United States,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
E1921PBZ,Kary Hendrixson,GTX Basic,Finjob,Won,2017-03-16,2017-05-23,468.0,GTX,550.0,Summer Sewald,West,employment,1988.0,2059.9,3644.0,United States,,68.0,1,Baixo,2017.0,3.0,1.0,2017-03
0E761F02,Kary Hendrixson,GTX Basic,Kan-code,Won,2017-03-16,2017-05-02,579.0,GTX,550.0,Summer Sewald,West,software,1982.0,11698.03,34288.0,United States,,47.0,1,Baixo,2017.0,3.0,1.0,2017-03
HDBNC8W1,Lajuana Vencill,MG Advanced,Treequote,Won,2017-03-16,2017-06-11,3185.0,MG,3393.0,Dustin Brinkmann,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,87.0,1,Alto,2017.0,3.0,1.0,2017-03
WFCEPHD3,Markita Hansen,GTXPro,Não Identificado,Engaging,2017-03-16,,,,,Celia Rouche,West,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
KP6NOWM7,Markita Hansen,MG Special,Cheers,Won,2017-03-16,2017-06-03,54.0,MG,55.0,Celia Rouche,West,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,79.0,1,Baixo,2017.0,3.0,1.0,2017-03
HPYLUU5P,Maureen Marcano,MG Special,Newex,Won,2017-03-16,2017-06-26,62.0,MG,55.0,Summer Sewald,West,services,1991.0,1012.72,3492.0,Germany,,102.0,1,Baixo,2017.0,3.0,1.0,2017-03
I7AH5FW0,Moses Frase,GTX Basic,dambase,Lost,2017-03-16,2017-05-23,0.0,GTX,550.0,Dustin Brinkmann,Central,marketing,1995.0,2173.98,2928.0,United States,Inity,68.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
RSFYKC1F,Moses Frase,GTX Basic,Betatech,Won,2017-03-16,2017-06-25,619.0,GTX,550.0,Dustin Brinkmann,Central,medical,1986.0,647.18,1185.0,Kenya,,101.0,1,Baixo,2017.0,3.0,1.0,2017-03
RMW0TRSZ,Rosalina Dieter,MG Special,Golddex,Lost,2017-03-16,2017-05-20,0.0,MG,55.0,Celia Rouche,West,finance,2008.0,52.5,165.0,United States,,65.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
GNENBXRW,Rosalina Dieter,MG Special,Hatfan,Lost,2017-03-16,2017-05-17,0.0,MG,55.0,Celia Rouche,West,services,1982.0,792.46,1299.0,United States,,62.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
L20NI94X,Rosalina Dieter,MG Advanced,Xx-holding,Lost,2017-03-16,2017-06-05,0.0,MG,3393.0,Celia Rouche,West,finance,1993.0,7537.24,20293.0,United States,,81.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
AF7XJNED,Rosie Papadopoulos,GTX Plus Pro,Não Identificado,Engaging,2017-03-16,,,GTX,5482.0,Cara Losch,East,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
CG65AS6X,Vicki Laflamme,GTXPro,Xx-holding,Won,2017-03-16,2017-03-29,4408.0,,,Celia Rouche,West,finance,1993.0,7537.24,20293.0,United States,,13.0,1,Alto,2017.0,3.0,1.0,2017-03
9XV6GX8D,Zane Levy,GTX Basic,Cheers,Won,2017-03-16,2017-06-07,605.0,GTX,550.0,Summer Sewald,West,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,83.0,1,Baixo,2017.0,3.0,1.0,2017-03
IDIMBX0N,Anna Snelling,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2017-03-17,2017-03-26,6064.0,GTX,5482.0,Dustin Brinkmann,Central,retail,2007.0,894.33,1635.0,Italy,,9.0,1,Alto,2017.0,3.0,1.0,2017-03
W75XU368,Cassey Cress,GTX Basic,Plussunin,Won,2017-03-17,2017-06-17,641.0,GTX,550.0,Rocco Neubert,East,retail,2003.0,1419.98,4018.0,United States,,92.0,1,Baixo,2017.0,3.0,1.0,2017-03
WIY2Q0Q5,Cassey Cress,GTX Basic,Vehement Capital Partners,Won,2017-03-17,2017-05-17,491.0,GTX,550.0,Rocco Neubert,East,finance,1993.0,646.1,883.0,United States,Golddex,61.0,1,Baixo,2017.0,3.0,1.0,2017-03
EJDHOY6M,Corliss Cosme,GTX Basic,Não Identificado,Engaging,2017-03-17,,,GTX,550.0,Cara Losch,East,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
DF1011UT,Corliss Cosme,GTX Plus Basic,Konmatfix,Engaging,2017-03-17,,,GTX,1096.0,Cara Losch,East,marketing,1985.0,375.43,1190.0,United States,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
7V1FQBL9,Corliss Cosme,GTXPro,Plussunin,Lost,2017-03-17,2017-05-03,0.0,,,Cara Losch,East,retail,2003.0,1419.98,4018.0,United States,,47.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
4PXSBQU8,Darcel Schlecht,MG Special,Codehow,Won,2017-03-17,2017-05-27,47.0,MG,55.0,Melvin Marxen,Central,software,1998.0,2714.9,2641.0,United States,Acme Corporation,71.0,1,Baixo,2017.0,3.0,1.0,2017-03
QRKHWNRB,Elease Gluck,MG Special,Faxquote,Won,2017-03-17,2017-06-25,63.0,MG,55.0,Celia Rouche,West,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,100.0,1,Baixo,2017.0,3.0,1.0,2017-03
1YGNHE69,Garret Kinder,MG Advanced,Sumace,Won,2017-03-17,2017-05-18,3291.0,MG,3393.0,Cara Losch,East,retail,2000.0,167.89,493.0,Romania,,62.0,1,Alto,2017.0,3.0,1.0,2017-03
IBS3H6Z4,Hayden Neloms,GTX Plus Basic,Não Identificado,Engaging,2017-03-17,,,GTX,1096.0,Celia Rouche,West,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
TAEUD0HP,Hayden Neloms,GTX Plus Basic,Singletechno,Won,2017-03-17,2017-06-10,1188.0,GTX,1096.0,Celia Rouche,West,retail,1996.0,2214.94,5374.0,United States,,85.0,1,Médio,2017.0,3.0,1.0,2017-03
04YGLJ3N,Kary Hendrixson,GTX Plus Pro,Não Identificado,Engaging,2017-03-17,,,GTX,5482.0,Summer Sewald,West,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
72TBO2HA,Kary Hendrixson,GTX Basic,Cheers,Lost,2017-03-17,2017-05-08,0.0,GTX,550.0,Summer Sewald,West,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,52.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
FCW4SAAP,Kary Hendrixson,GTX Basic,Scotfind,Won,2017-03-17,2017-06-11,478.0,GTX,550.0,Summer Sewald,West,software,1996.0,6354.87,16780.0,United States,Bubba Gump,86.0,1,Baixo,2017.0,3.0,1.0,2017-03
DEH0MYSO,Kary Hendrixson,MG Special,Green-Plus,Won,2017-03-17,2017-05-24,60.0,MG,55.0,Summer Sewald,West,services,2003.0,692.19,1922.0,United States,,68.0,1,Baixo,2017.0,3.0,1.0,2017-03
PEVJ6O6R,Reed Clapper,GTXPro,Silis,Won,2017-03-17,2017-03-27,4064.0,,,Rocco Neubert,East,medical,1994.0,2818.38,6290.0,United States,,10.0,1,Alto,2017.0,3.0,1.0,2017-03
T02CX0BY,Reed Clapper,MG Advanced,Ontomedia,Won,2017-03-17,2017-03-31,2550.0,MG,3393.0,Rocco Neubert,East,employment,1997.0,882.12,2769.0,United States,,14.0,1,Médio,2017.0,3.0,1.0,2017-03
IN9S33CD,Rosalina Dieter,GTX Plus Pro,Finhigh,Engaging,2017-03-17,,,GTX,5482.0,Celia Rouche,West,finance,2006.0,1102.43,1759.0,United States,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
SSX3QRTB,Rosie Papadopoulos,MG Special,Bioplex,Lost,2017-03-17,2017-05-08,0.0,MG,55.0,Cara Losch,East,medical,1991.0,326.82,1016.0,United States,,52.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
UBX7TMQG,Versie Hillebrand,GTX Plus Pro,Dontechi,Lost,2017-03-17,2017-05-10,0.0,GTX,5482.0,Dustin Brinkmann,Central,software,1982.0,4618.0,10083.0,United States,,54.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
RR5AMWPQ,Versie Hillebrand,MG Special,Genco Pura Olive Oil Company,Lost,2017-03-17,2017-05-16,0.0,MG,55.0,Dustin Brinkmann,Central,retail,2007.0,894.33,1635.0,Italy,,60.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
FHLNW3WH,Versie Hillebrand,MG Advanced,Statholdings,Won,2017-03-17,2017-06-21,3378.0,MG,3393.0,Dustin Brinkmann,Central,employment,1997.0,291.27,586.0,United States,,96.0,1,Alto,2017.0,3.0,1.0,2017-03
1GT10YJD,Vicki Laflamme,GTX Plus Pro,Não Identificado,Engaging,2017-03-17,,,GTX,5482.0,Celia Rouche,West,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
4UZCVHEV,Violet Mclelland,GTX Basic,Não Identificado,Engaging,2017-03-17,,,GTX,550.0,Cara Losch,East,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
DJH67UIZ,Violet Mclelland,MG Special,Não Identificado,Engaging,2017-03-17,,,MG,55.0,Cara Losch,East,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
7VGJ2B7O,Violet Mclelland,MG Special,Não Identificado,Engaging,2017-03-17,,,MG,55.0,Cara Losch,East,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
IAVMELUO,Wilburn Farren,GTXPro,Gekko & Co,Won,2017-03-17,2017-05-30,6135.0,,,Cara Losch,East,retail,1990.0,2520.83,3502.0,United States,,74.0,1,Alto,2017.0,3.0,1.0,2017-03
PRMMZX9O,Zane Levy,GTX Plus Basic,Newex,Won,2017-03-17,2017-06-02,999.0,GTX,1096.0,Summer Sewald,West,services,1991.0,1012.72,3492.0,Germany,,77.0,1,Baixo,2017.0,3.0,1.0,2017-03
ZZFES7ID,Zane Levy,MG Special,Singletechno,Won,2017-03-17,2017-06-05,52.0,MG,55.0,Summer Sewald,West,retail,1996.0,2214.94,5374.0,United States,,80.0,1,Baixo,2017.0,3.0,1.0,2017-03
G7PNQB9M,Anna Snelling,GTX Plus Basic,Warephase,Lost,2017-03-18,2017-05-25,0.0,GTX,1096.0,Dustin Brinkmann,Central,services,1997.0,2041.73,5276.0,United States,,68.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
Z0R5O2VW,Cassey Cress,GTX Plus Pro,Donware,Lost,2017-03-18,2017-05-24,0.0,GTX,5482.0,Rocco Neubert,East,marketing,1999.0,1197.44,2570.0,United States,,67.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
VS0TWECS,Cassey Cress,GTX Basic,Plussunin,Won,2017-03-18,2017-06-18,530.0,GTX,550.0,Rocco Neubert,East,retail,2003.0,1419.98,4018.0,United States,,92.0,1,Baixo,2017.0,3.0,1.0,2017-03
XN7EV14M,Cecily Lampkin,GTX Basic,Konmatfix,Won,2017-03-18,2017-05-09,538.0,GTX,550.0,Dustin Brinkmann,Central,marketing,1985.0,375.43,1190.0,United States,,52.0,1,Baixo,2017.0,3.0,1.0,2017-03
P5BRH80Z,Cecily Lampkin,MG Special,Rundofase,Won,2017-03-18,2017-03-27,53.0,MG,55.0,Dustin Brinkmann,Central,technolgy,1983.0,1008.06,1238.0,United States,,9.0,1,Baixo,2017.0,3.0,1.0,2017-03
CQVDJR45,Darcel Schlecht,GTXPro,Scottech,Won,2017-03-18,2017-06-12,5416.0,,,Melvin Marxen,Central,marketing,2012.0,45.39,100.0,United States,Inity,86.0,1,Alto,2017.0,3.0,1.0,2017-03
QUFCX2MF,Elease Gluck,MG Special,Scotfind,Lost,2017-03-18,2017-05-27,0.0,MG,55.0,Celia Rouche,West,software,1996.0,6354.87,16780.0,United States,Bubba Gump,70.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
RW13VT8T,Garret Kinder,GTX Plus Pro,Mathtouch,Won,2017-03-18,2017-05-11,4995.0,GTX,5482.0,Cara Losch,East,marketing,1984.0,3027.46,9516.0,Jordan,,54.0,1,Alto,2017.0,3.0,1.0,2017-03
H2IOHZ8R,James Ascencio,GTX Basic,Não Identificado,Engaging,2017-03-18,,,GTX,550.0,Summer Sewald,West,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
5LJ47CVS,James Ascencio,GTX Basic,Sonron,Lost,2017-03-18,2017-06-22,0.0,GTX,550.0,Summer Sewald,West,telecommunications,1999.0,1699.85,5108.0,United States,,96.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
87XTACKH,Jonathan Berthelot,GTX Plus Basic,Bioholding,Won,2017-03-18,2017-05-26,1137.0,GTX,1096.0,Melvin Marxen,Central,medical,2012.0,587.34,1356.0,Philipines,,69.0,1,Médio,2017.0,3.0,1.0,2017-03
0Z2CQ0MQ,Kami Bicknell,GTX Basic,Sonron,Won,2017-03-18,2017-03-28,453.0,GTX,550.0,Summer Sewald,West,telecommunications,1999.0,1699.85,5108.0,United States,,10.0,1,Baixo,2017.0,3.0,1.0,2017-03
4SK6YLB0,Kami Bicknell,GTX Plus Basic,Hottechi,Won,2017-03-18,2017-05-27,1065.0,GTX,1096.0,Summer Sewald,West,technolgy,1997.0,8170.38,16499.0,Korea,,70.0,1,Médio,2017.0,3.0,1.0,2017-03
EVVX3PQ5,Kami Bicknell,GTXPro,Singletechno,Won,2017-03-18,2017-05-04,4373.0,,,Summer Sewald,West,retail,1996.0,2214.94,5374.0,United States,,47.0,1,Alto,2017.0,3.0,1.0,2017-03
9Y3JDP1B,Kami Bicknell,MG Advanced,Labdrill,Won,2017-03-18,2017-06-19,2560.0,MG,3393.0,Summer Sewald,West,medical,1985.0,2741.37,9226.0,United States,,93.0,1,Médio,2017.0,3.0,1.0,2017-03
ACB3QZAY,Kary Hendrixson,GTXPro,Singletechno,Lost,2017-03-18,2017-06-04,0.0,,,Summer Sewald,West,retail,1996.0,2214.94,5374.0,United States,,78.0,0,Sem Valor,2017.0,3.0,1.0,2017-03
COWC9H9T,Markita Hansen,GTX Plus Basic,Groovestreet,Won,2017-03-18,2017-03-31,1171.0,GTX,1096.0,Celia Rouche,West,retail,2003.0,223.8,299.0,United States,,13.0,1,Médio,2017.0,3.0,1.0,2017-03
ZTHMJWYZ,Markita Hansen,MG Special,Konex,Won,2017-03-18,2017-06-22,53.0,MG,55.0,Celia Rouche,West,technolgy,1980.0,7708.38,13756.0,United States,,96.0,1,Baixo,2017.0,3.0,1.0,2017-03
MMGWAWBA,Marty Freudenburg,GTX Plus Pro,Treequote,Won,2017-03-18,2017-06-02,6553.0,GTX,5482.0,Melvin Marxen,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,76.0,1,Alto,2017.0,3.0,1.0,2017-03
8LPO6YCO,Marty Freudenburg,MG Advanced,Betatech,Won,2017-03-18,2017-05-07,3542.0,MG,3393.0,Melvin Marxen,Central,medical,1986.0,647.18,1185.0,Kenya,,50.0,1,Alto,2017.0,3.0,1.0,2017-03
I7MDOGGU,Maureen Marcano,GTX Basic,Não Identificado,Engaging,2017-03-18,,,GTX,550.0,Summer Sewald,West,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
CDUIUYY2,Moses Frase,MG Advanced,Finhigh,Won,2017-03-18,2017-06-11,3619.0,MG,3393.0,Dustin Brinkmann,Central,finance,2006.0,1102.43,1759.0,United States,,85.0,1,Alto,2017.0,3.0,1.0,2017-03
10IY4PV4,Rosalina Dieter,MG Advanced,Não Identificado,Engaging,2017-03-18,,,MG,3393.0,Celia Rouche,West,,,,,,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
A1TDRYHZ,Rosie Papadopoulos,MG Advanced,Rangreen,Engaging,2017-03-18,,,MG,3393.0,Cara Losch,East,technolgy,1987.0,2938.67,8775.0,Panama,,,0,Sem Valor,2017.0,3.0,1.0,2017-03
